timestamp,job_id,job_type,machine_id,duration,cpu_usage,ram_usage,hour_of_day,concurrent_load,base_duration,priority
1700341400,J016_ML_INFER,ML_INFER,CPU_OPT,73.73,98.2,30.3,13,16,60,high
1700341700,J008_AGGREGATE,AGGREGATE,GPU,3.4,72.4,15.6,7,2,12,high
1700342000,J010_TRANSFORM,TRANSFORM,CPU_OPT,15.49,63.6,18.6,10,2,15,high
1700342300,J013_DB_READ,DB_READ,GPU,7.99,86.8,29.9,1,1,20,medium
1700342600,J007_AGGREGATE,AGGREGATE,CPU_OPT,10.93,53.1,13.1,5,16,12,medium
1700342900,J009_NOTIFY,NOTIFY,CPU_OPT,5.4,23.6,4.9,2,16,5,medium
1700343200,J017_TRANSFORM,TRANSFORM,CPU_OPT,17.15,57.4,15.6,11,16,15,critical
1700343500,J016_ML_INFER,ML_INFER,CPU_OPT,73.52,95.7,38.0,19,12,60,high
1700343800,J017_TRANSFORM,TRANSFORM,CHEAP,42.37,37.6,12.7,14,11,15,critical
1700344100,J007_AGGREGATE,AGGREGATE,CHEAP,22.59,32.1,10.4,15,16,12,medium
1700344400,J019_AUTH,AUTH,CHEAP,23.68,24.7,8.3,17,11,10,medium
1700344700,J008_AGGREGATE,AGGREGATE,MEM_OPT,7.5,34.9,31.3,7,6,12,high
1700345000,J020_AGGREGATE,AGGREGATE,GPU,2.97,60.6,19.2,19,6,12,high
1700345300,J004_AGGREGATE,AGGREGATE,GPU,4.71,59.1,16.6,17,2,12,critical
1700345600,J020_AGGREGATE,AGGREGATE,GPU,3.15,69.1,19.3,7,5,12,high
1700345900,J025_NOTIFY,NOTIFY,CPU_OPT,6.35,22.7,4.3,0,4,5,critical
1700346200,J016_ML_INFER,ML_INFER,CHEAP,132.27,51.7,24.7,1,9,60,high
1700346500,J023_AGGREGATE,AGGREGATE,GPU,4.6,78.6,20.1,2,2,12,low
1700346800,J016_ML_INFER,ML_INFER,CHEAP,155.83,47.4,25.1,12,7,60,high
1700347100,J026_NOTIFY,NOTIFY,MEM_OPT,3.56,15.5,11.3,20,10,5,high
1700347400,J015_DB_READ,DB_READ,CHEAP,49.33,30.1,19.1,17,17,20,low
1700347700,J007_AGGREGATE,AGGREGATE,CHEAP,24.82,30.6,8.3,7,19,12,medium
1700348000,J000_NOTIFY,NOTIFY,CHEAP,11.48,11.0,3.4,20,3,5,high
1700348300,J003_AUTH,AUTH,CPU_OPT,7.64,41.8,14.5,16,8,10,medium
1700348600,J001_NOTIFY,NOTIFY,CHEAP,10.04,10.7,4.0,13,1,5,high
1700348900,J008_AGGREGATE,AGGREGATE,CPU_OPT,12.16,56.1,13.1,22,16,12,high
1700349200,J016_ML_INFER,ML_INFER,GPU,17.38,79.7,39.8,3,3,60,high
1700349500,J006_AUTH,AUTH,CHEAP,28.4,23.2,9.8,4,18,10,high
1700349800,J013_DB_READ,DB_READ,CHEAP,47.93,35.1,15.0,10,20,20,medium
1700350100,J028_DB_READ,DB_READ,MEM_OPT,15.81,46.1,54.3,11,9,20,low
1700350400,J019_AUTH,AUTH,MEM_OPT,7.88,36.1,32.6,5,9,10,medium
1700350700,J022_ML_INFER,ML_INFER,CHEAP,106.21,63.2,20.6,6,7,60,low
1700351000,J022_ML_INFER,ML_INFER,GPU,18.4,85.4,37.0,17,4,60,low
1700351300,J011_AGGREGATE,AGGREGATE,GPU,4.83,69.1,17.7,19,7,12,high
1700351600,J029_TRANSFORM,TRANSFORM,MEM_OPT,11.4,41.6,32.0,5,5,15,high
1700351900,J018_ML_INFER,ML_INFER,GPU,15.54,99.0,50.8,19,5,60,medium
1700352200,J025_NOTIFY,NOTIFY,CHEAP,10.24,12.7,4.0,4,6,5,critical
1700352500,J015_DB_READ,DB_READ,GPU,5.85,81.1,26.2,10,5,20,low
1700352800,J016_ML_INFER,ML_INFER,GPU,18.56,93.3,51.8,10,2,60,high
1700353100,J028_DB_READ,DB_READ,CPU_OPT,25.46,68.0,22.9,15,9,20,low
1700353400,J021_TRANSFORM,TRANSFORM,GPU,3.72,78.4,20.6,21,6,15,critical
1700353700,J023_AGGREGATE,AGGREGATE,CHEAP,33.53,29.0,9.6,23,1,12,low
1700354000,J006_AUTH,AUTH,CHEAP,22.71,26.2,10.7,16,1,10,high
1700354300,J019_AUTH,AUTH,MEM_OPT,4.93,33.0,25.9,20,1,10,medium
1700354600,J018_ML_INFER,ML_INFER,GPU,21.65,98.6,47.0,20,2,60,medium
1700354900,J001_NOTIFY,NOTIFY,MEM_OPT,3.41,19.9,10.1,13,2,5,high
1700355200,J001_NOTIFY,NOTIFY,CHEAP,13.6,13.0,3.2,19,1,5,high
1700355500,J010_TRANSFORM,TRANSFORM,MEM_OPT,13.22,42.4,33.9,21,7,15,high
1700355800,J013_DB_READ,DB_READ,GPU,5.89,68.4,26.4,8,4,20,medium
1700356100,J022_ML_INFER,ML_INFER,CHEAP,108.42,51.6,24.1,10,15,60,low
1700356400,J018_ML_INFER,ML_INFER,GPU,15.44,99.0,34.9,18,1,60,medium
1700356700,J024_ML_INFER,ML_INFER,CPU_OPT,54.54,92.5,29.5,21,7,60,medium
1700357000,J023_AGGREGATE,AGGREGATE,CPU_OPT,10.48,50.1,12.9,6,9,12,low
1700357300,J028_DB_READ,DB_READ,CPU_OPT,16.6,52.5,22.5,11,15,20,low
1700357600,J026_NOTIFY,NOTIFY,CPU_OPT,4.49,18.8,5.9,11,10,5,high
1700357900,J006_AUTH,AUTH,MEM_OPT,8.59,26.8,34.1,8,4,10,high
1700358200,J014_ML_INFER,ML_INFER,MEM_OPT,31.91,56.9,82.0,11,10,60,high
1700358500,J012_AUTH,AUTH,GPU,3.42,44.6,15.5,10,2,10,medium
1700358800,J005_TRANSFORM,TRANSFORM,MEM_OPT,8.01,53.6,35.4,18,12,15,critical
1700359100,J013_DB_READ,DB_READ,CHEAP,53.09,31.1,15.1,1,8,20,medium
1700359400,J024_ML_INFER,ML_INFER,GPU,17.22,80.3,47.3,9,4,60,medium
1700359700,J018_ML_INFER,ML_INFER,CPU_OPT,65.96,80.4,40.6,11,15,60,medium
1700360000,J012_AUTH,AUTH,CPU_OPT,8.67,38.1,10.3,6,14,10,medium
1700360300,J002_DB_READ,DB_READ,CPU_OPT,14.38,48.0,18.6,17,13,20,high
1700360600,J022_ML_INFER,ML_INFER,CPU_OPT,75.37,99.0,30.0,4,11,60,low
1700360900,J024_ML_INFER,ML_INFER,CPU_OPT,64.23,99.0,33.3,17,3,60,medium
1700361200,J011_AGGREGATE,AGGREGATE,CHEAP,37.79,28.6,8.1,11,11,12,high
1700361500,J016_ML_INFER,ML_INFER,GPU,20.28,84.7,41.0,6,5,60,high
1700361800,J013_DB_READ,DB_READ,GPU,5.3,75.8,30.0,1,5,20,medium
1700362100,J013_DB_READ,DB_READ,CPU_OPT,18.15,47.5,24.1,3,13,20,medium
1700362400,J025_NOTIFY,NOTIFY,GPU,1.5,20.8,7.6,21,7,5,critical
1700362700,J013_DB_READ,DB_READ,GPU,6.05,82.2,27.1,11,8,20,medium
1700363000,J022_ML_INFER,ML_INFER,MEM_OPT,40.8,76.4,78.2,21,2,60,low
1700363300,J004_AGGREGATE,AGGREGATE,GPU,3.04,85.6,20.0,14,7,12,critical
1700363600,J001_NOTIFY,NOTIFY,CHEAP,11.27,12.8,4.3,8,14,5,high
1700363900,J010_TRANSFORM,TRANSFORM,MEM_OPT,10.57,42.0,35.8,9,11,15,high
1700364200,J001_NOTIFY,NOTIFY,GPU,1.31,21.2,6.3,23,3,5,high
1700364500,J020_AGGREGATE,AGGREGATE,CHEAP,32.61,25.7,12.3,23,17,12,high
1700364800,J018_ML_INFER,ML_INFER,CHEAP,138.93,56.8,24.5,3,13,60,medium
1700365100,J016_ML_INFER,ML_INFER,GPU,16.78,86.5,45.6,23,2,60,high
1700365400,J026_NOTIFY,NOTIFY,CHEAP,17.77,13.3,4.2,7,2,5,high
1700365700,J011_AGGREGATE,AGGREGATE,CHEAP,30.46,28.5,9.5,1,20,12,high
1700366000,J012_AUTH,AUTH,CPU_OPT,8.51,36.9,10.6,8,15,10,medium
1700366300,J019_AUTH,AUTH,MEM_OPT,5.53,31.5,32.7,19,8,10,medium
1700366600,J018_ML_INFER,ML_INFER,CHEAP,190.15,42.0,22.0,11,15,60,medium
1700366900,J004_AGGREGATE,AGGREGATE,CHEAP,29.09,28.7,9.7,21,19,12,critical
1700367200,J002_DB_READ,DB_READ,CHEAP,63.3,30.3,12.9,10,15,20,high
1700367500,J021_TRANSFORM,TRANSFORM,CHEAP,30.86,35.9,13.4,0,10,15,critical
1700367800,J017_TRANSFORM,TRANSFORM,CHEAP,41.73,41.4,10.3,12,7,15,critical
1700368100,J006_AUTH,AUTH,GPU,3.52,57.3,14.5,13,6,10,high
1700368400,J024_ML_INFER,ML_INFER,CPU_OPT,56.39,77.3,37.4,20,11,60,medium
1700368700,J016_ML_INFER,ML_INFER,CHEAP,127.83,62.0,21.7,5,13,60,high
1700369000,J009_NOTIFY,NOTIFY,GPU,1.33,31.5,6.8,20,7,5,medium
1700369300,J013_DB_READ,DB_READ,CHEAP,48.7,29.9,11.8,18,14,20,medium
1700369600,J000_NOTIFY,NOTIFY,MEM_OPT,4.01,17.6,10.6,19,11,5,high
1700369900,J012_AUTH,AUTH,CPU_OPT,13.19,32.5,14.5,6,11,10,medium
1700370200,J004_AGGREGATE,AGGREGATE,MEM_OPT,7.35,38.9,31.8,7,3,12,critical
1700370500,J014_ML_INFER,ML_INFER,GPU,23.74,88.9,50.5,2,1,60,high
1700370800,J023_AGGREGATE,AGGREGATE,GPU,3.84,65.5,20.1,8,2,12,low
1700371100,J022_ML_INFER,ML_INFER,GPU,20.59,99.0,42.9,1,6,60,low
1700371400,J012_AUTH,AUTH,CHEAP,22.46,25.1,9.3,3,6,10,medium
1700371700,J011_AGGREGATE,AGGREGATE,CHEAP,31.95,25.3,8.9,22,3,12,high
1700372000,J014_ML_INFER,ML_INFER,CHEAP,179.13,53.0,22.7,8,19,60,high
1700372300,J008_AGGREGATE,AGGREGATE,GPU,3.49,61.7,16.3,9,5,12,high
1700372600,J022_ML_INFER,ML_INFER,CPU_OPT,67.52,74.5,39.3,4,5,60,low
1700372900,J019_AUTH,AUTH,MEM_OPT,9.17,31.4,23.4,0,5,10,medium
1700373200,J011_AGGREGATE,AGGREGATE,CHEAP,32.46,33.5,10.9,16,12,12,high
1700373500,J012_AUTH,AUTH,CHEAP,26.57,24.6,9.6,2,11,10,medium
1700373800,J007_AGGREGATE,AGGREGATE,MEM_OPT,8.64,31.5,28.7,15,8,12,medium
1700374100,J018_ML_INFER,ML_INFER,GPU,20.55,88.2,40.2,21,1,60,medium
1700374400,J012_AUTH,AUTH,GPU,4.2,63.9,15.7,2,1,10,medium
1700374700,J014_ML_INFER,ML_INFER,CPU_OPT,67.66,99.0,28.1,22,15,60,high
1700375000,J005_TRANSFORM,TRANSFORM,GPU,5.84,87.6,24.0,4,5,15,critical
1700375300,J001_NOTIFY,NOTIFY,CPU_OPT,4.63,20.6,6.3,10,3,5,high
1700375600,J006_AUTH,AUTH,CHEAP,23.09,19.5,8.5,18,1,10,high
1700375900,J018_ML_INFER,ML_INFER,CHEAP,191.16,43.7,29.1,19,15,60,medium
1700376200,J000_NOTIFY,NOTIFY,MEM_OPT,3.32,16.3,12.9,20,5,5,high
1700376500,J008_AGGREGATE,AGGREGATE,CPU_OPT,12.36,43.7,15.4,5,16,12,high
1700376800,J000_NOTIFY,NOTIFY,MEM_OPT,3.44,17.7,13.7,3,8,5,high
1700377100,J010_TRANSFORM,TRANSFORM,CPU_OPT,12.78,51.0,17.6,15,4,15,high
1700377400,J021_TRANSFORM,TRANSFORM,MEM_OPT,11.21,39.6,38.1,5,3,15,critical
1700377700,J019_AUTH,AUTH,CPU_OPT,10.12,38.8,13.6,7,9,10,medium
1700378000,J015_DB_READ,DB_READ,MEM_OPT,15.79,39.2,46.3,18,7,20,low
1700378300,J024_ML_INFER,ML_INFER,CHEAP,125.71,62.2,18.7,14,9,60,medium
1700378600,J000_NOTIFY,NOTIFY,CPU_OPT,4.41,19.4,6.0,10,7,5,high
1700378900,J025_NOTIFY,NOTIFY,CPU_OPT,4.32,17.1,5.8,23,16,5,critical
1700379200,J001_NOTIFY,NOTIFY,CHEAP,12.22,13.6,3.8,3,2,5,high
1700379500,J020_AGGREGATE,AGGREGATE,MEM_OPT,6.66,33.3,38.2,10,12,12,high
1700379800,J013_DB_READ,DB_READ,CPU_OPT,23.41,54.6,19.8,17,9,20,medium
1700380100,J017_TRANSFORM,TRANSFORM,MEM_OPT,13.23,48.0,44.4,11,8,15,critical
1700380400,J023_AGGREGATE,AGGREGATE,CPU_OPT,10.32,53.2,15.0,8,1,12,low
1700380700,J004_AGGREGATE,AGGREGATE,GPU,4.35,78.2,15.7,16,6,12,critical
1700381000,J000_NOTIFY,NOTIFY,CHEAP,13.6,13.3,3.9,10,3,5,high
1700381300,J023_AGGREGATE,AGGREGATE,GPU,3.81,85.7,21.6,2,8,12,low
1700381600,J019_AUTH,AUTH,CPU_OPT,9.95,41.3,14.3,23,5,10,medium
1700381900,J020_AGGREGATE,AGGREGATE,MEM_OPT,7.59,44.4,35.0,13,1,12,high
1700382200,J012_AUTH,AUTH,MEM_OPT,5.37,33.1,23.5,7,10,10,medium
1700382500,J021_TRANSFORM,TRANSFORM,MEM_OPT,12.4,57.9,41.8,22,10,15,critical
1700382800,J004_AGGREGATE,AGGREGATE,CPU_OPT,10.54,49.0,14.9,4,12,12,critical
1700383100,J002_DB_READ,DB_READ,MEM_OPT,13.86,41.4,59.2,7,4,20,high
1700383400,J024_ML_INFER,ML_INFER,MEM_OPT,30.83,91.3,67.7,23,12,60,medium
1700383700,J006_AUTH,AUTH,CHEAP,24.8,24.6,7.2,5,17,10,high
1700384000,J029_TRANSFORM,TRANSFORM,GPU,4.58,74.6,28.2,13,4,15,high
1700384300,J006_AUTH,AUTH,GPU,2.78,53.5,12.4,13,7,10,high
1700384600,J027_ML_INFER,ML_INFER,GPU,17.14,99.0,42.4,22,2,60,low
1700384900,J020_AGGREGATE,AGGREGATE,CHEAP,37.66,31.4,8.9,7,6,12,high
1700385200,J018_ML_INFER,ML_INFER,GPU,18.28,81.6,50.3,23,5,60,medium
1700385500,J011_AGGREGATE,AGGREGATE,CHEAP,34.01,25.4,10.5,21,6,12,high
1700385800,J011_AGGREGATE,AGGREGATE,GPU,3.84,60.2,19.2,19,6,12,high
1700386100,J000_NOTIFY,NOTIFY,GPU,1.69,35.2,5.3,12,3,5,high
1700386400,J005_TRANSFORM,TRANSFORM,GPU,4.79,76.6,19.6,13,8,15,critical
1700386700,J004_AGGREGATE,AGGREGATE,GPU,2.92,74.0,18.5,19,2,12,critical
1700387000,J015_DB_READ,DB_READ,CHEAP,48.29,30.1,16.6,7,3,20,low
1700387300,J023_AGGREGATE,AGGREGATE,GPU,3.49,60.3,20.1,9,6,12,low
1700387600,J022_ML_INFER,ML_INFER,CHEAP,188.72,59.8,20.8,13,12,60,low
1700387900,J021_TRANSFORM,TRANSFORM,CPU_OPT,18.55,62.2,12.5,6,6,15,critical
1700388200,J000_NOTIFY,NOTIFY,CPU_OPT,5.09,17.1,5.3,11,7,5,high
1700388500,J020_AGGREGATE,AGGREGATE,CHEAP,30.92,24.0,9.3,16,11,12,high
1700388800,J010_TRANSFORM,TRANSFORM,CPU_OPT,14.55,67.9,17.9,10,9,15,high
1700389100,J002_DB_READ,DB_READ,MEM_OPT,11.53,47.4,54.8,3,9,20,high
1700389400,J022_ML_INFER,ML_INFER,MEM_OPT,39.12,82.1,90.3,16,3,60,low
1700389700,J012_AUTH,AUTH,CPU_OPT,7.94,45.5,13.4,4,2,10,medium
1700390000,J025_NOTIFY,NOTIFY,MEM_OPT,3.1,14.3,15.1,20,11,5,critical
1700390300,J027_ML_INFER,ML_INFER,CPU_OPT,81.0,98.6,35.8,8,2,60,low
1700390600,J012_AUTH,AUTH,MEM_OPT,6.87,29.8,30.8,9,1,10,medium
1700390900,J002_DB_READ,DB_READ,MEM_OPT,16.82,47.2,37.4,13,3,20,high
1700391200,J004_AGGREGATE,AGGREGATE,CHEAP,40.4,28.3,11.8,20,14,12,critical
1700391500,J012_AUTH,AUTH,CPU_OPT,11.35,33.2,11.4,23,5,10,medium
1700391800,J006_AUTH,AUTH,CHEAP,24.25,23.1,8.8,20,20,10,high
1700392100,J015_DB_READ,DB_READ,CPU_OPT,23.78,51.8,16.1,23,11,20,low
1700392400,J028_DB_READ,DB_READ,MEM_OPT,14.54,42.0,49.7,5,12,20,low
1700392700,J022_ML_INFER,ML_INFER,CHEAP,201.86,53.1,23.0,11,8,60,low
1700393000,J027_ML_INFER,ML_INFER,CHEAP,179.54,67.6,21.5,23,9,60,low
1700393300,J028_DB_READ,DB_READ,MEM_OPT,13.32,40.1,39.9,22,8,20,low
1700393600,J007_AGGREGATE,AGGREGATE,CHEAP,34.33,33.5,9.5,19,19,12,medium
1700393900,J012_AUTH,AUTH,CHEAP,23.49,18.6,8.0,7,12,10,medium
1700394200,J018_ML_INFER,ML_INFER,CHEAP,179.16,55.1,21.5,16,2,60,medium
1700394500,J012_AUTH,AUTH,CHEAP,21.3,25.6,7.6,13,1,10,medium
1700394800,J023_AGGREGATE,AGGREGATE,CHEAP,31.64,33.9,9.5,14,2,12,low
1700395100,J010_TRANSFORM,TRANSFORM,CHEAP,34.66,37.9,14.4,20,11,15,high
1700395400,J023_AGGREGATE,AGGREGATE,CHEAP,33.08,26.5,8.7,17,8,12,low
1700395700,J010_TRANSFORM,TRANSFORM,MEM_OPT,8.69,50.0,34.5,12,4,15,high
1700396000,J008_AGGREGATE,AGGREGATE,CHEAP,32.66,37.6,10.0,3,7,12,high
1700396300,J018_ML_INFER,ML_INFER,MEM_OPT,53.78,76.0,74.5,22,2,60,medium
1700396600,J006_AUTH,AUTH,GPU,2.58,51.7,18.9,17,6,10,high
1700396900,J012_AUTH,AUTH,CPU_OPT,13.14,42.5,12.6,18,3,10,medium
1700397200,J010_TRANSFORM,TRANSFORM,CPU_OPT,16.22,49.6,17.0,22,8,15,high
1700397500,J007_AGGREGATE,AGGREGATE,CPU_OPT,11.01,63.0,14.9,15,15,12,medium
1700397800,J013_DB_READ,DB_READ,CPU_OPT,21.07,67.9,25.4,23,9,20,medium
1700398100,J022_ML_INFER,ML_INFER,MEM_OPT,55.21,80.6,69.4,11,2,60,low
1700398400,J022_ML_INFER,ML_INFER,CPU_OPT,65.76,98.9,29.4,16,16,60,low
1700398700,J017_TRANSFORM,TRANSFORM,MEM_OPT,8.86,55.2,43.2,7,8,15,critical
1700399000,J008_AGGREGATE,AGGREGATE,GPU,2.95,82.8,14.8,14,1,12,high
1700399300,J028_DB_READ,DB_READ,MEM_OPT,13.34,54.1,39.9,8,12,20,low
1700399600,J000_NOTIFY,NOTIFY,CHEAP,11.97,13.4,3.4,22,10,5,high
1700399900,J010_TRANSFORM,TRANSFORM,CPU_OPT,13.24,65.5,19.6,10,1,15,high
1700400200,J019_AUTH,AUTH,GPU,3.95,56.9,15.2,23,3,10,medium
1700400500,J023_AGGREGATE,AGGREGATE,CPU_OPT,9.78,44.5,15.6,15,4,12,low
1700400800,J010_TRANSFORM,TRANSFORM,GPU,4.38,92.4,21.4,15,3,15,high
1700401100,J027_ML_INFER,ML_INFER,MEM_OPT,37.77,62.4,60.0,8,7,60,low
1700401400,J006_AUTH,AUTH,CPU_OPT,9.58,34.5,10.4,19,2,10,high
1700401700,J017_TRANSFORM,TRANSFORM,GPU,5.91,62.1,18.1,9,1,15,critical
1700402000,J025_NOTIFY,NOTIFY,MEM_OPT,4.19,15.3,10.6,11,2,5,critical
1700402300,J027_ML_INFER,ML_INFER,CPU_OPT,69.07,99.0,31.5,4,15,60,low
1700402600,J000_NOTIFY,NOTIFY,GPU,1.45,35.4,8.9,3,6,5,high
1700402900,J021_TRANSFORM,TRANSFORM,CPU_OPT,13.67,48.3,16.2,10,15,15,critical
1700403200,J029_TRANSFORM,TRANSFORM,CHEAP,33.76,35.2,10.6,15,7,15,high
1700403500,J025_NOTIFY,NOTIFY,CHEAP,10.95,12.4,4.7,18,4,5,critical
1700403800,J027_ML_INFER,ML_INFER,GPU,19.99,99.0,41.6,17,4,60,low
1700404100,J009_NOTIFY,NOTIFY,MEM_OPT,3.38,16.2,11.7,15,1,5,medium
1700404400,J015_DB_READ,DB_READ,GPU,5.82,85.6,24.2,21,1,20,low
1700404700,J016_ML_INFER,ML_INFER,GPU,18.55,99.0,40.5,10,1,60,high
1700405000,J017_TRANSFORM,TRANSFORM,GPU,4.8,66.3,22.9,13,3,15,critical
1700405300,J016_ML_INFER,ML_INFER,MEM_OPT,44.53,57.2,64.3,10,2,60,high
1700405600,J022_ML_INFER,ML_INFER,CPU_OPT,49.15,87.0,39.9,3,10,60,low
1700405900,J000_NOTIFY,NOTIFY,CPU_OPT,4.61,20.7,4.8,12,2,5,high
1700406200,J004_AGGREGATE,AGGREGATE,CPU_OPT,15.02,54.9,14.4,20,10,12,critical
1700406500,J006_AUTH,AUTH,MEM_OPT,6.6,32.9,26.9,15,5,10,high
1700406800,J019_AUTH,AUTH,GPU,3.12,58.4,14.9,20,2,10,medium
1700407100,J003_AUTH,AUTH,CPU_OPT,10.62,47.0,10.7,21,13,10,medium
1700407400,J009_NOTIFY,NOTIFY,MEM_OPT,2.79,18.3,13.6,2,9,5,medium
1700407700,J027_ML_INFER,ML_INFER,CHEAP,138.65,45.8,17.8,12,6,60,low
1700408000,J002_DB_READ,DB_READ,GPU,4.79,81.9,21.8,16,4,20,high
1700408300,J024_ML_INFER,ML_INFER,CPU_OPT,55.64,93.6,27.3,5,12,60,medium
1700408600,J014_ML_INFER,ML_INFER,CPU_OPT,82.43,82.2,29.2,20,7,60,high
1700408900,J010_TRANSFORM,TRANSFORM,CHEAP,34.44,32.6,11.1,17,11,15,high
1700409200,J001_NOTIFY,NOTIFY,GPU,1.7,23.9,8.4,11,1,5,high
1700409500,J004_AGGREGATE,AGGREGATE,GPU,3.14,60.3,16.6,7,1,12,critical
1700409800,J018_ML_INFER,ML_INFER,GPU,16.29,94.5,46.2,12,8,60,medium
1700410100,J029_TRANSFORM,TRANSFORM,CPU_OPT,19.69,60.3,19.0,4,15,15,high
1700410400,J017_TRANSFORM,TRANSFORM,MEM_OPT,11.88,43.9,36.3,5,6,15,critical
1700410700,J023_AGGREGATE,AGGREGATE,GPU,3.48,77.4,18.7,12,3,12,low
1700411000,J026_NOTIFY,NOTIFY,MEM_OPT,3.21,15.4,16.3,14,6,5,high
1700411300,J010_TRANSFORM,TRANSFORM,MEM_OPT,10.04,48.3,39.7,23,11,15,high
1700411600,J025_NOTIFY,NOTIFY,MEM_OPT,3.86,17.1,12.0,4,8,5,critical
1700411900,J003_AUTH,AUTH,CHEAP,25.39,21.0,8.4,17,6,10,medium
1700412200,J021_TRANSFORM,TRANSFORM,CHEAP,34.39,31.3,13.5,5,9,15,critical
1700412500,J023_AGGREGATE,AGGREGATE,CPU_OPT,10.86,47.1,13.3,23,5,12,low
1700412800,J024_ML_INFER,ML_INFER,CHEAP,160.28,67.5,26.2,2,3,60,medium
1700413100,J000_NOTIFY,NOTIFY,GPU,1.42,35.3,6.6,23,3,5,high
1700413400,J006_AUTH,AUTH,MEM_OPT,8.2,35.2,30.9,22,3,10,high
1700413700,J009_NOTIFY,NOTIFY,MEM_OPT,2.67,15.7,14.0,19,7,5,medium
1700414000,J005_TRANSFORM,TRANSFORM,CHEAP,36.26,29.1,15.1,14,4,15,critical
1700414300,J024_ML_INFER,ML_INFER,GPU,14.05,80.0,45.4,11,8,60,medium
1700414600,J018_ML_INFER,ML_INFER,CPU_OPT,65.09,76.3,31.4,2,12,60,medium
1700414900,J002_DB_READ,DB_READ,CPU_OPT,15.45,63.2,23.0,21,7,20,high
1700415200,J020_AGGREGATE,AGGREGATE,MEM_OPT,7.56,50.5,33.7,19,10,12,high
1700415500,J013_DB_READ,DB_READ,CPU_OPT,23.83,60.8,17.1,10,6,20,medium
1700415800,J001_NOTIFY,NOTIFY,CPU_OPT,5.04,17.4,7.4,21,15,5,high
1700416100,J021_TRANSFORM,TRANSFORM,GPU,5.2,61.2,23.9,9,7,15,critical
1700416400,J006_AUTH,AUTH,CHEAP,26.84,20.4,10.4,13,14,10,high
1700416700,J022_ML_INFER,ML_INFER,MEM_OPT,33.14,63.7,60.9,14,11,60,low
1700417000,J002_DB_READ,DB_READ,MEM_OPT,13.31,52.5,38.9,5,6,20,high
1700417300,J002_DB_READ,DB_READ,CPU_OPT,17.04,56.7,21.1,10,3,20,high
1700417600,J004_AGGREGATE,AGGREGATE,CHEAP,33.54,23.9,8.8,23,3,12,critical
1700417900,J005_TRANSFORM,TRANSFORM,GPU,5.31,68.2,23.1,12,6,15,critical
1700418200,J020_AGGREGATE,AGGREGATE,CPU_OPT,12.77,41.1,14.1,21,2,12,high
1700418500,J014_ML_INFER,ML_INFER,CPU_OPT,55.24,94.9,37.9,6,4,60,high
1700418800,J022_ML_INFER,ML_INFER,GPU,14.73,94.8,51.5,9,7,60,low
1700419100,J016_ML_INFER,ML_INFER,MEM_OPT,34.93,54.9,86.0,21,5,60,high
1700419400,J009_NOTIFY,NOTIFY,CPU_OPT,4.91,19.2,6.1,2,15,5,medium
1700419700,J000_NOTIFY,NOTIFY,GPU,1.58,30.7,9.2,18,5,5,high
1700420000,J023_AGGREGATE,AGGREGATE,MEM_OPT,8.49,46.3,29.5,23,4,12,low
1700420300,J007_AGGREGATE,AGGREGATE,CPU_OPT,10.43,56.7,15.8,12,15,12,medium
1700420600,J027_ML_INFER,ML_INFER,CHEAP,146.2,40.6,21.6,10,13,60,low
1700420900,J027_ML_INFER,ML_INFER,CPU_OPT,63.88,70.7,36.9,5,7,60,low
1700421200,J003_AUTH,AUTH,GPU,2.35,49.9,14.5,17,5,10,medium
1700421500,J007_AGGREGATE,AGGREGATE,CPU_OPT,14.65,45.1,16.4,1,12,12,medium
1700421800,J003_AUTH,AUTH,GPU,2.95,58.7,16.5,6,7,10,medium
1700422100,J015_DB_READ,DB_READ,GPU,6.41,82.7,27.3,19,3,20,low
1700422400,J016_ML_INFER,ML_INFER,MEM_OPT,34.31,72.0,78.9,0,8,60,high
1700422700,J011_AGGREGATE,AGGREGATE,CHEAP,33.52,38.0,11.0,15,9,12,high
1700423000,J017_TRANSFORM,TRANSFORM,MEM_OPT,9.21,43.1,38.0,7,12,15,critical
1700423300,J018_ML_INFER,ML_INFER,CPU_OPT,78.82,79.1,39.2,12,5,60,medium
1700423600,J019_AUTH,AUTH,MEM_OPT,7.35,37.7,26.6,14,7,10,medium
1700423900,J024_ML_INFER,ML_INFER,CPU_OPT,77.08,70.8,28.0,20,1,60,medium
1700424200,J010_TRANSFORM,TRANSFORM,MEM_OPT,10.63,44.4,42.6,19,9,15,high
1700424500,J006_AUTH,AUTH,CPU_OPT,12.85,44.6,10.2,16,10,10,high
1700424800,J007_AGGREGATE,AGGREGATE,CHEAP,26.89,27.4,7.3,20,14,12,medium
1700425100,J002_DB_READ,DB_READ,MEM_OPT,14.98,48.7,46.3,10,2,20,high
1700425400,J029_TRANSFORM,TRANSFORM,MEM_OPT,9.62,46.7,36.4,0,2,15,high
1700425700,J001_NOTIFY,NOTIFY,MEM_OPT,4.0,15.9,12.9,20,6,5,high
1700426000,J012_AUTH,AUTH,CPU_OPT,8.79,43.8,11.7,16,2,10,medium
1700426300,J023_AGGREGATE,AGGREGATE,CPU_OPT,10.14,47.0,14.1,2,12,12,low
1700426600,J011_AGGREGATE,AGGREGATE,MEM_OPT,7.2,31.9,28.2,12,12,12,high
